"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCJ06","OUT049",1132.8498619469
"FDN02","OUT018",3337.11527309237
"FDQ51","OUT049",1132.8498619469
"FDQ07","OUT017",3337.11527309237
"FDS45","OUT049",2217.15117664975
"NCJ06","OUT045",1132.8498619469
"FDD36","OUT035",2217.15117664975
"FDY25","OUT045",3337.11527309237
"FDU52","OUT046",2217.15117664975
"DRK47","OUT017",2217.15117664975
"NCL30","OUT017",2476.17098073701
"FDN22","OUT035",3337.11527309237
"NCF30","OUT027",2476.17098073701
"FDK03","OUT035",3337.11527309237
"FDT45","OUT017",1132.8498619469
"NCC54","OUT027",5355.02535258358
"FDP08","OUT018",2476.17098073701
"FDU44","OUT046",3337.11527309237
"DRG39","OUT035",1132.8498619469
"FDU32","OUT049",3337.11527309237
"FDY27","OUT049",2217.15117664975
"NCP54","OUT013",2476.17098073701
"NCZ41","OUT049",2217.15117664975
"DRL49","OUT013",2217.15117664975
"FDI05","OUT018",1534.06936358582
"FDY56","OUT045",3337.11527309237
"DRC13","OUT013",2217.15117664975
"NCV29","OUT017",2217.15117664975
"FDR24","OUT049",2217.15117664975
"FDZ34","OUT018",3337.11527309237
"FDP37","OUT035",1534.06936358582
"FDX08","OUT027",5355.02535258358
"FDS57","OUT045",2476.17098073701
"NCG18","OUT049",2476.17098073701
"FDK25","OUT018",2217.15117664975
"FDH53","OUT049",1534.06936358582
"DRI59","OUT018",2217.15117664975
"FDA52","OUT046",3337.11527309237
"FDT20","OUT010",339.828500461681
"FDE36","OUT019",339.828500461681
"FDI24","OUT017",2217.15117664975
"FDB28","OUT018",3337.11527309237
"FDV11","OUT017",2758.6962606383
"FDP01","OUT046",2476.17098073701
"FDD34","OUT027",5355.02535258358
"FDJ50","OUT027",1132.8498619469
"FDZ44","OUT013",1534.06936358582
"DRO59","OUT035",1132.8498619469
"DRB48","OUT045",1534.06936358582
"FDR21","OUT018",2476.17098073701
"NCE42","OUT010",339.828500461681
"FDO23","OUT046",1132.8498619469
"NCE30","OUT018",2476.17098073701
"FDQ22","OUT035",1132.8498619469
"FDY01","OUT045",1534.06936358582
"FDS08","OUT017",3337.11527309237
"FDG28","OUT018",3337.11527309237
"FDQ51","OUT018",1132.8498619469
"FDB05","OUT017",3447.42845130435
"FDO56","OUT049",1534.06936358582
"FDE02","OUT018",1534.06936358582
"FDN45","OUT017",2476.17098073701
"FDS09","OUT013",1534.06936358582
"NCA54","OUT018",2476.17098073701
"FDP09","OUT010",339.828500461681
"FDC53","OUT045",2217.15117664975
"NCM55","OUT017",3337.11527309237
"FDL09","OUT018",2476.17098073701
"FDA11","OUT019",339.828500461681
"FDA50","OUT045",1132.8498619469
"FDC23","OUT017",2476.17098073701
"FDE22","OUT049",3337.11527309237
"FDD23","OUT046",3337.11527309237
"NCA29","OUT049",3337.11527309237
"FDK38","OUT046",2217.15117664975
"DRC13","OUT046",2217.15117664975
"NCP43","OUT049",3337.11527309237
"FDX28","OUT049",2217.15117664975
"FDF08","OUT049",2476.17098073701
"FDZ33","OUT046",2476.17098073701
"FDD10","OUT049",3337.11527309237
"FDO58","OUT017",2476.17098073701
"FDI50","OUT017",2217.15117664975
"FDO58","OUT045",2476.17098073701
"FDX08","OUT013",3337.11527309237
"NCK17","OUT010",339.828500461681
"FDF39","OUT035",3337.11527309237
"FDU45","OUT010",339.828500461681
"NCJ18","OUT018",2476.17098073701
"DRC27","OUT019",339.828500461681
"DRC25","OUT035",2217.15117664975
"FDU59","OUT035",2758.6962606383
"FDU28","OUT035",3337.11527309237
"NCP30","OUT046",1132.8498619469
"FDB39","OUT018",1132.8498619469
"FDE41","OUT013",1534.06936358582
"DRH11","OUT010",339.828500461681
"FDA58","OUT045",3337.11527309237
"FDU50","OUT046",1534.06936358582
"FDM34","OUT013",2476.17098073701
"FDM44","OUT027",2476.17098073701
"FDR39","OUT045",2476.17098073701
"FDM25","OUT045",3337.11527309237
"FDQ49","OUT049",3337.11527309237
"DRH25","OUT018",1534.06936358582
"FDM09","OUT027",2476.17098073701
"FDL44","OUT019",339.828500461681
"NCR42","OUT018",1132.8498619469
"DRL59","OUT046",1132.8498619469
"FDX43","OUT013",3337.11527309237
"DRK47","OUT010",339.828500461681
"FDU48","OUT018",2217.15117664975
"FDY12","OUT045",1534.06936358582
"NCN43","OUT018",3337.11527309237
"NCM55","OUT018",3337.11527309237
"FDQ21","OUT027",2476.17098073701
"FDX13","OUT035",3447.42845130435
"NCK30","OUT027",5355.02535258358
"FDG20","OUT049",3337.11527309237
"DRG27","OUT017",1132.8498619469
"FDY14","OUT018",3337.11527309237
"FDP59","OUT035",1132.8498619469
"FDU60","OUT017",2217.15117664975
"NCC18","OUT019",339.828500461681
"DRJ39","OUT017",3337.11527309237
"FDS07","OUT049",1534.06936358582
"FDM08","OUT027",5355.02535258358
"FDP51","OUT045",1534.06936358582
"FDU16","OUT035",1534.06936358582
"FDH12","OUT013",2217.15117664975
"DRE48","OUT010",339.828500461681
"NCL42","OUT027",5355.02535258358
"FDR21","OUT045",2476.17098073701
"NCW29","OUT035",2217.15117664975
"FDO11","OUT013",2217.15117664975
"NCM31","OUT049",3447.42845130435
"FDV35","OUT019",339.828500461681
"FDF58","OUT017",1132.8498619469
"NCE43","OUT049",2476.17098073701
"FDA02","OUT035",1534.06936358582
"DRL37","OUT010",339.828500461681
"FDR24","OUT018",1534.06936358582
"FDW59","OUT049",1132.8498619469
"FDS22","OUT049",1132.8498619469
"FDW24","OUT017",2217.15117664975
"FDU24","OUT035",2217.15117664975
"FDA21","OUT027",5355.02535258358
"FDH58","OUT027",2476.17098073701
"FDW36","OUT018",2217.15117664975
"FDI45","OUT027",5355.02535258358
"FDU01","OUT018",2476.17098073701
"FDF35","OUT027",1534.06936358582
"FDU43","OUT019",339.828500461681
"FDE24","OUT019",339.828500461681
"FDK50","OUT049",2217.15117664975
"FDG31","OUT045",1534.06936358582
"FDC60","OUT045",2217.15117664975
"FDL36","OUT013",2217.15117664975
"FDP21","OUT013",3337.11527309237
"FDW16","OUT045",1534.06936358582
"FDX02","OUT017",3337.11527309237
"FDQ58","OUT027",2476.17098073701
"FDT51","OUT046",1534.06936358582
"FDD59","OUT049",1534.06936358582
"NCM42","OUT018",1534.06936358582
"FDA57","OUT018",1132.8498619469
"FDZ48","OUT035",2217.15117664975
"FDE46","OUT045",2476.17098073701
"NCZ30","OUT019",339.828500461681
"FDB56","OUT017",3337.11527309237
"FDA25","OUT027",1534.06936358582
"FDD20","OUT013",2476.17098073701
"FDL25","OUT013",2217.15117664975
"NCO18","OUT049",3337.11527309237
"FDJ45","OUT017",1132.8498619469
"FDR12","OUT035",3447.42845130435
"NCF19","OUT010",339.828500461681
"FDK25","OUT046",3337.11527309237
"NCR17","OUT046",2217.15117664975
"FDC52","OUT046",3337.11527309237
"NCA54","OUT017",2476.17098073701
"FDR45","OUT010",339.828500461681
"NCM19","OUT049",3447.42845130435
"FDF39","OUT027",5355.02535258358
"FDX23","OUT049",2217.15117664975
"FDD58","OUT027",2476.17098073701
"FDX28","OUT013",3447.42845130435
"NCD31","OUT013",2476.17098073701
"FDU57","OUT018",3337.11527309237
"FDI27","OUT046",1132.8498619469
"NCM42","OUT046",2476.17098073701
"FDD32","OUT027",2476.17098073701
"FDI34","OUT013",3337.11527309237
"NCM29","OUT049",2217.15117664975
"FDG46","OUT018",1534.06936358582
"DRC01","OUT010",339.828500461681
"FDB15","OUT027",3337.11527309237
"NCA17","OUT027",3358.45318644068
"FDF10","OUT046",2476.17098073701
"FDR26","OUT027",5355.02535258358
"FDI02","OUT049",1534.06936358582
"NCM54","OUT010",339.828500461681
"FDF14","OUT013",2217.15117664975
"FDJ33","OUT010",339.828500461681
"FDM20","OUT035",3337.11527309237
"FDC03","OUT027",5355.02535258358
"NCX05","OUT046",3337.11527309237
"NCM41","OUT027",3358.45318644068
"NCU29","OUT010",339.828500461681
"FDQ59","OUT017",1132.8498619469
"FDH46","OUT010",339.828500461681
"FDH09","OUT013",1132.8498619469
"NCD06","OUT045",1132.8498619469
"FDC15","OUT035",2476.17098073701
"DRD37","OUT027",1534.06936358582
"FDT28","OUT027",3358.45318644068
"FDR28","OUT027",3358.45318644068
"FDT38","OUT017",1132.8498619469
"FDV34","OUT027",1534.06936358582
"FDY52","OUT035",1534.06936358582
"FDB34","OUT013",1132.8498619469
"DRL23","OUT018",1132.8498619469
"DRB24","OUT046",2217.15117664975
"FDJ50","OUT046",1534.06936358582
"FDQ49","OUT035",3337.11527309237
"FDP20","OUT035",2476.17098073701
"FDV19","OUT027",5355.02535258358
"NCR54","OUT045",2476.17098073701
"FDO09","OUT010",339.828500461681
"FDS57","OUT018",2476.17098073701
"FDN10","OUT049",1534.06936358582
"FDV23","OUT049",1132.8498619469
"FDY28","OUT049",2217.15117664975
"DRG51","OUT013",3337.11527309237
"FDD45","OUT019",339.828500461681
"NCL18","OUT027",2476.17098073701
"NCM29","OUT013",2217.15117664975
"FDF17","OUT027",5355.02535258358
"FDE22","OUT017",3337.11527309237
"FDQ22","OUT017",1132.8498619469
"FDS01","OUT013",2217.15117664975
"FDW35","OUT027",1132.8498619469
"FDJ33","OUT046",2476.17098073701
"NCF54","OUT035",2476.17098073701
"FDE09","OUT013",2476.17098073701
"NCE06","OUT045",3337.11527309237
"DRH49","OUT049",1534.06936358582
"FDY43","OUT045",2476.17098073701
"NCT05","OUT017",3337.11527309237
"FDZ34","OUT045",3337.11527309237
"FDL38","OUT017",1534.06936358582
"FDZ31","OUT017",3337.11527309237
"FDR14","OUT035",1132.8498619469
"NCN54","OUT049",1132.8498619469
"NCC42","OUT027",3358.45318644068
"FDK08","OUT017",2476.17098073701
"FDP59","OUT013",1132.8498619469
"FDV22","OUT035",2476.17098073701
"FDD33","OUT035",3337.11527309237
"DRE60","OUT027",2217.15117664975
"FDK52","OUT046",3337.11527309237
"FDA02","OUT017",3337.11527309237
"FDM56","OUT049",2476.17098073701
"FDE57","OUT035",3337.11527309237
"FDM32","OUT045",1132.8498619469
"NCQ30","OUT027",2476.17098073701
"FDQ27","OUT027",1534.06936358582
"FDT60","OUT027",3358.45318644068
"FDU43","OUT049",3337.11527309237
"NCO55","OUT035",2217.15117664975
"FDG02","OUT045",2217.15117664975
"FDJ28","OUT013",3337.11527309237
"FDP40","OUT045",2217.15117664975
"FDJ38","OUT045",2217.15117664975
"NCC54","OUT017",3337.11527309237
"NCZ41","OUT046",2476.17098073701
"FDK38","OUT019",339.828500461681
"FDU52","OUT013",2217.15117664975
"FDC40","OUT046",1132.8498619469
"NCR30","OUT017",1132.8498619469
"NCN18","OUT017",1534.06936358582
"FDB50","OUT035",1132.8498619469
"FDG04","OUT013",3447.42845130435
"FDR26","OUT035",2476.17098073701
"NCT17","OUT018",3447.42845130435
"FDX35","OUT027",2758.6962606383
"FDS12","OUT046",2217.15117664975
"NCZ29","OUT027",3358.45318644068
"FDB38","OUT010",339.828500461681
"FDP12","OUT013",1534.06936358582
"FDP22","OUT046",1132.8498619469
"FDS26","OUT018",3337.11527309237
"FDR52","OUT046",3337.11527309237
"DRJ13","OUT046",2217.15117664975
"FDU48","OUT027",3358.45318644068
"FDE29","OUT035",1534.06936358582
"NCT29","OUT049",2217.15117664975
"DRK37","OUT018",3447.42845130435
"FDK55","OUT046",1132.8498619469
"FDR07","OUT046",1132.8498619469
"FDO21","OUT027",5355.02535258358
"FDK46","OUT049",3337.11527309237
"FDB12","OUT045",2217.15117664975
"FDT31","OUT027",5355.02535258358
"FDJ33","OUT045",1534.06936358582
"FDC26","OUT027",1534.06936358582
"NCQ02","OUT045",3337.11527309237
"FDP08","OUT010",339.828500461681
"FDB11","OUT027",5355.02535258358
"FDV55","OUT013",2476.17098073701
"FDW20","OUT049",2476.17098073701
"NCJ18","OUT019",339.828500461681
"FDC41","OUT018",1534.06936358582
"FDE14","OUT027",1534.06936358582
"FDG35","OUT013",2476.17098073701
"FDF45","OUT035",1132.8498619469
"FDS19","OUT027",2476.17098073701
"FDS58","OUT019",339.828500461681
"FDA26","OUT017",3337.11527309237
"FDM32","OUT049",1132.8498619469
"FDL45","OUT046",2476.17098073701
"FDZ55","OUT049",3337.11527309237
"FDY37","OUT049",1534.06936358582
"FDO46","OUT046",3337.11527309237
"FDQ60","OUT046",2217.15117664975
"FDA19","OUT018",3337.11527309237
"FDL15","OUT046",2476.17098073701
"FDM10","OUT018",3337.11527309237
"NCL05","OUT017",1534.06936358582
"DRK49","OUT010",339.828500461681
"NCE18","OUT027",5355.02535258358
"FDG40","OUT049",1534.06936358582
"DRI59","OUT045",2217.15117664975
"FDK28","OUT035",3447.42845130435
"NCD06","OUT019",339.828500461681
"FDO11","OUT019",339.828500461681
"FDK27","OUT046",1534.06936358582
"FDT43","OUT027",2476.17098073701
"FDD38","OUT018",1534.06936358582
"FDA16","OUT049",3447.42845130435
"FDL14","OUT027",5355.02535258358
"NCM17","OUT049",2217.15117664975
"FDD20","OUT045",2476.17098073701
"FDA40","OUT045",1534.06936358582
"FDL43","OUT045",1534.06936358582
"FDV15","OUT045",1534.06936358582
"FDE52","OUT046",2476.17098073701
"NCL17","OUT010",339.828500461681
"NCJ31","OUT045",3337.11527309237
"FDR60","OUT045",1534.06936358582
"NCA18","OUT035",1534.06936358582
"FDS21","OUT027",1132.8498619469
"FDW09","OUT035",1534.06936358582
"FDL26","OUT035",1534.06936358582
"FDS47","OUT018",1132.8498619469
"FDC39","OUT046",3337.11527309237
"FDT51","OUT035",1534.06936358582
"FDK40","OUT035",3447.42845130435
"NCG19","OUT045",2476.17098073701
"FDZ07","OUT046",1132.8498619469
"FDF08","OUT027",2476.17098073701
"FDO04","OUT013",1534.06936358582
"FDK41","OUT018",1534.06936358582
"FDP15","OUT049",3337.11527309237
"NCD43","OUT018",1534.06936358582
"NCP18","OUT013",2476.17098073701
"FDZ51","OUT046",1534.06936358582
"DRH13","OUT035",2217.15117664975
"FDF38","OUT045",1132.8498619469
"NCI43","OUT045",1132.8498619469
"FDM38","OUT027",1534.06936358582
"FDS03","OUT013",1534.06936358582
"DRJ47","OUT017",2758.6962606383
"FDT50","OUT010",339.828500461681
"FDV02","OUT046",2476.17098073701
"NCG18","OUT017",3337.11527309237
"FDW52","OUT046",3337.11527309237
"FDS40","OUT035",1534.06936358582
"FDN31","OUT017",3337.11527309237
"FDA37","OUT045",1534.06936358582
"FDA15","OUT046",3337.11527309237
"FDL39","OUT046",2476.17098073701
"FDJ53","OUT045",2217.15117664975
"FDX22","OUT013",3337.11527309237
"NCZ42","OUT045",3337.11527309237
"FDD56","OUT027",5355.02535258358
"FDD40","OUT017",2476.17098073701
"FDS50","OUT013",3337.11527309237
"NCN14","OUT013",3337.11527309237
"FDT15","OUT013",3337.11527309237
"NCS18","OUT027",2476.17098073701
"NCO26","OUT010",339.828500461681
"FDF58","OUT018",1132.8498619469
"NCB19","OUT013",1534.06936358582
"FDH26","OUT017",1534.06936358582
"DRB24","OUT027",5355.02535258358
"FDA49","OUT018",1132.8498619469
"FDB32","OUT045",1132.8498619469
"FDI36","OUT017",3447.42845130435
"NCA17","OUT010",339.828500461681
"FDH22","OUT013",1534.06936358582
"NCM26","OUT018",3337.11527309237
"FDT15","OUT027",5355.02535258358
"FDB16","OUT018",1534.06936358582
"NCP54","OUT027",2476.17098073701
"FDJ36","OUT013",2217.15117664975
"FDO28","OUT045",2217.15117664975
"FDU09","OUT013",1534.06936358582
"FDF29","OUT017",3337.11527309237
"FDY08","OUT013",2476.17098073701
"DRJ59","OUT018",1132.8498619469
"FDT23","OUT027",1132.8498619469
"FDU15","OUT018",1132.8498619469
"FDT47","OUT013",2758.6962606383
"FDI53","OUT019",339.828500461681
"FDR59","OUT018",3337.11527309237
"FDD53","OUT035",1132.8498619469
"FDY51","OUT017",3337.11527309237
"FDT04","OUT049",1132.8498619469
"FDU51","OUT049",2476.17098073701
"FDG14","OUT035",2217.15117664975
"NCU06","OUT045",3337.11527309237
"DRG25","OUT046",2217.15117664975
"DRH49","OUT035",1534.06936358582
"FDN15","OUT035",1534.06936358582
"FDL43","OUT018",1534.06936358582
"NCT18","OUT049",2476.17098073701
"NCB31","OUT013",3337.11527309237
"FDK57","OUT035",1534.06936358582
"FDY04","OUT019",339.828500461681
"NCP54","OUT046",2476.17098073701
"FDF41","OUT013",3337.11527309237
"FDM01","OUT045",2217.15117664975
"FDW03","OUT045",2217.15117664975
"FDF28","OUT045",1534.06936358582
"FDY37","OUT017",1534.06936358582
"FDQ03","OUT017",3337.11527309237
"FDP51","OUT027",1534.06936358582
"FDJ40","OUT017",1534.06936358582
"FDC32","OUT049",1132.8498619469
"DRI49","OUT027",1534.06936358582
"NCW54","OUT017",1132.8498619469
"FDF09","OUT017",1534.06936358582
"FDP45","OUT018",3337.11527309237
"DRJ23","OUT018",2758.6962606383
"FDS59","OUT017",1132.8498619469
"FDY08","OUT046",2476.17098073701
"FDX16","OUT049",3447.42845130435
"FDY16","OUT018",3337.11527309237
"FDK32","OUT035",2476.17098073701
"FDQ22","OUT013",1132.8498619469
"NCC31","OUT018",3337.11527309237
"FDG58","OUT049",3337.11527309237
"DRF48","OUT013",3447.42845130435
"DRH36","OUT049",1534.06936358582
"NCR30","OUT035",1132.8498619469
"FDB03","OUT019",339.828500461681
"FDZ28","OUT027",3358.45318644068
"FDR35","OUT017",2758.6962606383
"DRD15","OUT027",5355.02535258358
"FDJ33","OUT019",339.828500461681
"FDA56","OUT010",339.828500461681
"FDP56","OUT046",2476.17098073701
"NCT30","OUT046",1132.8498619469
"FDK15","OUT017",1534.06936358582
"FDH44","OUT018",2476.17098073701
"FDV01","OUT013",1534.06936358582
"DRG03","OUT017",2476.17098073701
"FDG50","OUT027",1534.06936358582
"FDR16","OUT010",339.828500461681
"FDZ60","OUT046",1534.06936358582
"DRG03","OUT045",2476.17098073701
"FDS56","OUT018",3337.11527309237
"FDU33","OUT045",1132.8498619469
"DRD27","OUT035",1132.8498619469
"FDW22","OUT046",3337.11527309237
"DRA24","OUT045",2217.15117664975
"FDF38","OUT049",1132.8498619469
"FDX48","OUT013",2217.15117664975
"FDS58","OUT018",3337.11527309237
"FDC32","OUT046",1132.8498619469
"NCQ29","OUT045",3337.11527309237
"DRK39","OUT018",1534.06936358582
"NCS38","OUT017",1534.06936358582
"DRO47","OUT013",1132.8498619469
"DRG27","OUT027",1132.8498619469
"FDC57","OUT027",5355.02535258358
"FDS55","OUT046",3337.11527309237
"NCJ06","OUT018",1132.8498619469
"FDO01","OUT019",339.828500461681
"NCM55","OUT045",3337.11527309237
"FDC52","OUT049",3337.11527309237
"FDQ15","OUT045",1132.8498619469
"NCT30","OUT027",1132.8498619469
"NCR42","OUT027",1132.8498619469
"FDD28","OUT035",1534.06936358582
"FDQ34","OUT049",1534.06936358582
"FDZ12","OUT027",5355.02535258358
"DRE13","OUT019",339.828500461681
"NCN07","OUT019",339.828500461681
"FDM28","OUT035",3337.11527309237
"FDI10","OUT017",3337.11527309237
"FDQ25","OUT013",2217.15117664975
"FDA38","OUT010",339.828500461681
"DRI13","OUT049",2217.15117664975
"FDY20","OUT027",2476.17098073701
"NCZ53","OUT035",3447.42845130435
"NCM31","OUT013",3447.42845130435
"DRB01","OUT017",2217.15117664975
"DRF37","OUT046",3337.11527309237
"NCF42","OUT049",2476.17098073701
"FDF16","OUT018",2217.15117664975
"FDB41","OUT013",1132.8498619469
"FDR34","OUT013",3337.11527309237
"FDR15","OUT018",2217.15117664975
"NCV42","OUT019",339.828500461681
"FDW51","OUT035",2217.15117664975
"FDU36","OUT017",2217.15117664975
"FDX60","OUT049",2217.15117664975
"FDY03","OUT035",1534.06936358582
"FDW55","OUT045",3337.11527309237
"FDT01","OUT010",339.828500461681
"FDG58","OUT013",2476.17098073701
"FDK21","OUT017",3337.11527309237
"NCS41","OUT019",339.828500461681
"FDS10","OUT045",2476.17098073701
"NCT53","OUT046",3447.42845130435
"FDJ28","OUT018",3337.11527309237
"FDX44","OUT045",2476.17098073701
"FDT20","OUT018",1132.8498619469
"FDO44","OUT017",3337.11527309237
"NCX17","OUT049",3337.11527309237
"FDY01","OUT017",1534.06936358582
"FDJ12","OUT027",3358.45318644068
"DRK35","OUT018",2758.6962606383
"FDD47","OUT019",339.828500461681
"NCM53","OUT035",1534.06936358582
"FDO45","OUT013",1534.06936358582
"NCM42","OUT010",339.828500461681
"FDE04","OUT046",3337.11527309237
"NCI30","OUT027",5355.02535258358
"FDZ19","OUT013",3337.11527309237
"FDW57","OUT013",3337.11527309237
"FDA25","OUT013",1534.06936358582
"FDT22","OUT046",1132.8498619469
"FDP51","OUT013",1534.06936358582
"FDD48","OUT027",3358.45318644068
"FDY39","OUT035",2217.15117664975
"FDO48","OUT010",339.828500461681
"FDD23","OUT027",5355.02535258358
"DRN35","OUT027",1132.8498619469
"FDT01","OUT035",2217.15117664975
"FDC20","OUT010",339.828500461681
"DRJ35","OUT035",2217.15117664975
